Ticker,symbol,Market Cap,Trailing P/E,Forward P/E,P/B Ratio,Graham Metric,Dividend Yield %,Beta,Alpha %,CROCI %,Sortino Ratio,Volatility,6 Month Appreciation %,Financial Currency,Trailing P/E Graham Status,P/B Ratio Graham Status,Combined P/E x P/B Graham Status,Trailing P/E Sector Status,Forward P/E Sector Status,P/B Ratio Sector Status,sector
OCSL,OCSL,1576640640.0,14.242647,8.385282,1.0345012,14.7340354126764,11.359999,1.098,-12.27,,0.006808074068157746,0.017555652725169364,-2.858574120149378,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Fair Value,Financial Services
LNC,LNC,5145017344.0,4.1002707,3.9503918,0.7842629,3.21569018996703,5.9499998,1.794,-36.32,-3.8952560568692873,0.013719080056680193,0.028694527466647333,26.03082024331604,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Financial Services
HGBL,HGBL,84391112.0,7.533333,5.512195,1.3247362,9.9796789317546,,,52.62,19.726588081204977,0.06173517329188875,0.07723226099442278,-22.866896280841132,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Overvalued,Financial Services
GLRE,GLRE,468357792.0,4.2636657,8.2875,0.7500424,3.19793005442568,,0.801,37.68,,-0.010206523734337997,0.019741568692606033,17.24137698423908,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Financial Services
CIA,CIA,138974352.0,5.9574466,6.666667,0.7121058,4.24233227705028,,,-2.02,14.478094917184206,0.007583039797974663,0.03087139012550219,-18.60465390286356,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Financial Services
WSBC,WSBC,1729809408.0,12.129167,11.46063,0.72226083,8.76042222462861,4.95,0.894,-11.96,,0.02088548117710264,0.01950348670154073,8.538407686743088,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Undervalued,Financial Services
GLAD,GLAD,481644608.0,5.1249995,10.593302,2.2361376,11.460204081931202,8.939999,,-11.72,,0.021448704545456505,0.02011277003122634,8.95669154605252,USD,Undervalued,Overvalued,Undervalued,Undervalued,Fair Value,Overvalued,Financial Services
CNOB,CNOB,809595136.0,11.174603,10.202899,0.7299119,8.1564757074757,3.4099999999999997,1.236,-21.56,,0.02091811220532738,0.022453447612019662,10.402518378296945,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Undervalued,Financial Services
CION,CION,667720192.0,5.1487603,7.9363055,0.7675722,3.9520452707436604,9.15,1.149,-0.4,,0.0202701211847932,0.0208740949319195,13.686131339225868,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Financial Services
MTB,MTB,25660475392.0,10.398242,9.504944,1.0191112,10.5969648825104,3.3800002000000005,0.772,-6.35,,0.026019278408614874,0.020288045217793184,22.963135573188232,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
BNRE,BNRE,6478741504.0,3.0258327,,1.024962,3.1013635358574,0.72000003,1.76,-15.87,18.097208594737445,-0.012803265972007205,0.021713005776630528,29.728931914827854,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
ESQ,ESQ,404108128.0,10.502155,8.990775,1.8351283,19.272801851486502,1.23000005,0.777,16.88,,0.05133145817180246,0.027026189780364314,6.793772521489753,USD,Undervalued,Fair Value,Undervalued,Undervalued,Fair Value,Overvalued,Financial Services
MFIN,MFIN,186076944.0,3.754717,4.422222,0.51285356,1.92561998024252,5.0300002,2.073,1.64,44.537677922714046,0.02268255751846467,0.03785753371508879,-14.500540500784503,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Financial Services
TRST,TRST,564073472.0,10.62724,10.154109,0.8688899,9.233901500876,4.8600003,0.847,-6.84,,0.017982163358755576,0.019159242522238915,8.488839009515877,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
ACIC,ACIC,629423040.0,8.07362,8.773334,1.7745415,14.32697374523,,-0.173,376.88,62.14084673954908,0.028513272488014288,0.04599466197448529,60.68376705333368,USD,Undervalued,Fair Value,Undervalued,Undervalued,Fair Value,Overvalued,Financial Services
BY,BY,1058537152.0,8.787545,9.2984495,1.0486515,9.2150722455675,1.5,1.121,-6.6,,0.02349462698338218,0.02285481738674288,17.54042111940526,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
AUB,AUB,3085281536.0,12.682656,10.259702,1.016533,12.892338351647998,3.7199999999999998,0.936,-7.98,,0.029218888173986646,0.021662522375821974,9.563270680246113,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Fair Value,Financial Services
CZFS,CZFS,200282416.0,11.138743,6.5461535,0.708529,7.892122439046999,4.5900002,0.41,-19.88,,0.009680529604184616,0.015513091151327665,-25.871083439123616,USD,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Undervalued,Financial Services
HFBL,HFBL,35383952.0,8.333333,,0.65236294,5.436357615879019,4.44,0.497,-23.1,,0.017279883009161317,0.023346368310503116,-15.09433962264151,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Financial Services
KRNY,KRNY,392421344.0,24.36,11.277778,0.44635007,10.8730877052,7.22,0.738,-33.58,,0.003952633351246554,0.020414292664934375,-23.203022895099128,USD,Overvalued,Undervalued,Undervalued,Overvalued,Fair Value,Undervalued,Financial Services
WBS,WBS,8001583616.0,9.522449,7.4417863,0.95080894,9.054029639894061,3.4299999999999997,1.346,-9.86,,0.03182740974902699,0.023995195314807136,8.234746431917522,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Financial Services
ORI,ORI,8755740672.0,12.533073,10.955782,1.3658721,17.1185747379633,3.2899998,0.853,9.62,15.784157861076014,0.045871678267333675,0.016152599465075943,12.034779424252717,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Overvalued,Financial Services
OZK,OZK,5494468096.0,8.123954,7.625786,1.1164311,9.069834900569399,3.2199999999999998,1.229,4.51,,0.031940925457544955,0.024121231066879092,17.149754136320322,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Financial Services
BRW,BRW,307913568.0,10.055554,,0.8700877,8.7492138520858,14.09,0.606,-12.51,,-0.013006626151453819,0.008882586296252834,-6.8211095380871685,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
SMFG,SMFG,82319597568.0,13.329787,13.76923,0.0011229547,0.0149687469616489,2.8299998,0.635,39.4,,0.03959066436724847,0.016377891463160474,26.950353376437093,JPY,Undervalued,Undervalued,Undervalued,Fair Value,Overvalued,Undervalued,Financial Services
FCBC,FCBC,657055296.0,13.560605,14.854771,1.3003051,17.6329238405855,3.2399999999999998,0.515,9.96,,0.04954121353267182,0.02004812813788382,7.2498444922367264,USD,Undervalued,Undervalued,Undervalued,Fair Value,Overvalued,Overvalued,Financial Services
UBS,UBS,97449648128.0,3.5075147,14.379148,1.1410304,4.00218090114688,1.15,1.037,25.69,,0.03709861292200763,0.020464351532763787,16.289766098673013,USD,Undervalued,Undervalued,Undervalued,Undervalued,Overvalued,Fair Value,Financial Services
BNS,BNS,59159678976.0,10.753333,9.341699,0.7509078,8.0747616256974,6.41,0.981,-21.68,,0.015456067211231094,0.014341161094911521,10.102385778461656,CAD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Undervalued,Financial Services
BCML,BCML,233402224.0,9.38914,10.072816,0.7456251,7.000778451414,1.9299999,0.763,-6.34,,0.02895543029859902,0.020117914974955783,-0.670174216078776,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Financial Services
BPOP,BPOP,6637442048.0,13.646359,8.266427,1.2877715,17.573392198968502,2.7,0.834,0.97,,0.049756630598539436,0.0208804663843565,27.219827167111532,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Overvalued,Financial Services
ESSA,ESSA,180442016.0,9.575269,9.180412,0.7579691,7.2577580261879,3.37,0.356,2.03,,0.03191010998882367,0.018800186268465118,8.465282479841289,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Financial Services
EGBN,EGBN,625528512.0,8.222222,8.031008,0.49662048,4.08332383630656,8.6899996,1.05,-40.74,,0.007155177266473336,0.023441103544059504,-13.050778935411318,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Financial Services
OBT,OBT,280044256.0,7.8322783,8.745584,1.6603495,13.004319359265848,1.8599999999999999,0.382,17.4,,0.026071243325452992,0.027835387804438973,6.934540982901355,USD,Undervalued,Fair Value,Undervalued,Undervalued,Fair Value,Overvalued,Financial Services
IGIC,IGIC,693700800.0,5.5858207,4.9900002,1.1903626,6.649152051585821,0.37,0.194,39.72,24.431656273707976,0.028247738951233725,0.02623029786990247,29.051722195996177,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Financial Services
BKU,BKU,2237470976.0,12.900863,9.44164,0.8475872,10.934606347753599,3.88,1.33,-20.28,,0.01963386575929093,0.0245379519894754,12.60346272041161,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Fair Value,Financial Services
BK,BK,44495052800.0,14.912281,9.786184,1.2282729,18.316350629484898,2.8199999,1.102,6.67,,0.03285131205222209,0.017010305536256327,26.00592643337933,USD,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Fair Value,Financial Services
COOP,COOP,5459863552.0,8.870663,7.3102255,1.2394398,10.9946527745874,,1.411,31.43,21.78888369920598,0.04174139616669621,0.032687953504304944,41.37758203293515,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Financial Services
RDN,RDN,4755253248.0,8.3766575,8.895775,1.0777054,9.027569021700499,3.1,1.027,13.1,21.573761637908,0.032659157398220305,0.02396797335496182,24.13521721993896,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Fair Value,Financial Services
BCBP,BCBP,183479056.0,6.9358974,7.025974,0.627501,4.3522825543974,5.91,0.59,-24.83,,0.01743318321653899,0.01949635035501474,-6.0763952701729425,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Financial Services
IBN,IBN,95621922816.0,18.261744,16.10059,0.07460906,1.3624915538006401,0.70999996,0.814,10.94,,0.046919230573709565,0.021226024562177304,23.010841103637407,INR,Fair Value,Undervalued,Undervalued,Overvalued,Overvalued,Undervalued,Financial Services
VOYA,VOYA,7532434944.0,10.640114,7.906977,1.8243903,19.4117207724942,2.1399999999999997,1.055,-1.71,32.87025957548295,0.03665393802700321,0.018431917799114825,5.604971224160718,USD,Undervalued,Fair Value,Undervalued,Undervalued,Fair Value,Overvalued,Financial Services
GL,GL,7941652480.0,8.22849,6.6928463,1.6068628,13.222054481172002,1.1199999999999999,0.778,-0.37,30.37630704980807,0.022218805065664367,0.019714977187594136,-28.49547417887035,USD,Undervalued,Fair Value,Undervalued,Undervalued,Undervalued,Overvalued,Financial Services
CNHI,CNHI,14398145536.0,6.6569767,7.633333,1.8244104,12.145057524037682,4.099999700000001,1.708,-19.01,39.03130470791225,0.02023528632507683,0.022720551107376995,13.36633046343471,USD,Undervalued,Fair Value,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
TEX,TEX,4116068096.0,8.089947,8.401098,2.3518555,19.0263863466585,1.08,1.666,27.73,41.84057692997668,0.033022681071842884,0.029237924471293652,23.43087949367303,USD,Undervalued,Overvalued,Undervalued,Undervalued,Undervalued,Fair Value,Industrials
RAYA,RAYA,11401500.0,7.601,,0.4513658,3.4308314458,,,,5.617077799086907,-0.016965702431912692,0.0850730007523692,-7.317073525310204,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Industrials
RYI,RYI,788006656.0,8.793104,10.576036,0.8868195,7.797896092727999,3.2399999999999998,1.694,-26.34,25.179379622474883,0.04144321155820261,0.04206249052540303,-22.831200606708748,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
GLBS,GLBS,43428652.0,8.115384,-13.1875,0.24678361,2.00274376005624,,0.195,6.71,1.380348923111894,0.011079979007493648,0.10267613078940346,14.054046913687642,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
HSII,HSII,728338560.0,14.217392,12.98556,1.5536455,22.088787102536,1.67,0.873,-7.3,22.14252030163668,0.038815452957819144,0.025537325867609418,31.51737008776663,USD,Undervalued,Fair Value,Undervalued,Undervalued,Fair Value,Undervalued,Industrials
HOLI,HOLI,1414421120.0,16.970148,10.017621,1.1485429,19.490942997349197,,,20.07,6.727824582691248,0.021996305381401546,0.02619642679476994,1.4725565638241753,USD,Fair Value,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
TITN,TITN,543774400.0,4.8336716,6.9273252,0.8159282,3.9439289679791196,,1.415,-4.29,37.352556189936344,0.03071725580311745,0.03193541433945743,-10.413535406162357,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
CVU,CVU,33041462.0,1.8623188,6.5897436,1.4585698,2.71632195965224,,,34.43,26.299404648042035,0.002143723053276036,0.037439296058403335,15.246632791984174,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
JCSE,JCSE,3575763.0,10.202857,,0.21396045,2.18300787500565,,-0.531,,10.2435230060432,-0.03721961097134043,0.09640909050984314,-11.304350272726419,SGD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Industrials
REZI,REZI,3152506880.0,16.233082,9.386957,1.1384729,18.4809239404778,,2.13,-6.12,25.136413241178612,0.02094253131010977,0.038655160707022476,32.453994865838496,USD,Fair Value,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
CISS,CISS,9716444.0,0.01712118,,0.0026287746,4.5007723106028e-05,,,,26.164339097205886,-0.18626171525495416,0.10949269330285537,-96.8843283495783,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Industrials
GBX,GBX,1600750848.0,15.16814,11.529147,1.2314397,18.678649771157996,2.33,1.622,9.14,28.94946596524789,0.023686041998705002,0.029892837708465524,37.1199951171875,USD,Fair Value,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Industrials
APWC,APWC,30408896.0,7.7631583,,0.19362037,1.5031055824145712,,0.603,14.08,4.37797260901954,0.029118970370796617,0.04997704801066793,10.447759866236506,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Industrials
DAC,DAC,1653502336.0,2.941278,3.8132558,0.5481842,1.6123621274076,3.7600000000000002,1.3,-6.61,22.755798147210655,0.030407365313669613,0.04246401043811416,22.236573427278053,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
WLFC,WLFC,432865504.0,7.5875573,52.688,0.9782108,7.422230496478841,,0.985,42.78,57.733339712003065,0.04028558663457565,0.02896037479226801,43.83052914073758,USD,Undervalued,Undervalued,Undervalued,Undervalued,Overvalued,Undervalued,Industrials
NAT,NAT,889470976.0,9.06383,5.916667,1.6524438,14.977469687753999,11.270001,-0.091,41.18,33.30590298418738,0.026224262703715213,0.0366761697202896,-3.61990598756426,USD,Undervalued,Fair Value,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
SB,SB,594675520.0,8.313433,7.527027,0.75412947,6.269404822170509,3.5900000000000003,0.989,10.29,20.414481060830703,0.026316635693716377,0.041248799002335766,55.15321183371719,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
BWEN,BWEN,74546592.0,9.527778,9.27027,1.3202463,12.5790136517214,,1.342,93.04,31.27867330727075,0.026464546789986866,0.05055213642605243,56.6210035222806,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
EBF,EBF,536569600.0,12.591463,14.6453905,1.5230861,19.1778822739643,4.84,0.434,1.88,20.80259317804374,0.03790863199054792,0.01727053076176984,-3.3692147516497406,USD,Undervalued,Fair Value,Undervalued,Undervalued,Fair Value,Undervalued,Industrials
SHIP,SHIP,246760560.0,12.53125,7.5187497,0.98711735,12.3698142921875,0.9299999999999999,0.811,9.48,16.686292105320753,-0.010762428881869908,0.06977755114284928,100.83472775701843,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
ESEA,ESEA,270893408.0,2.3377724,128.73332,1.0162088,2.37566488527712,6.21,0.903,24.23,45.33827149695679,0.03748517315619494,0.06051375279179806,36.99892940841273,USD,Undervalued,Undervalued,Undervalued,Undervalued,Overvalued,Undervalued,Industrials
HSON,HSON,45925196.0,23.157143,8.270408,0.9371566,21.7018693995938,,0.619,-27.28,5.86975326440664,0.008638398593023542,0.030855458299464643,6.926116409162017,USD,Overvalued,Undervalued,Undervalued,Fair Value,Undervalued,Undervalued,Industrials
DAL,DAL,34007996416.0,6.75641,7.160326,3.0301287,20.472791849967,0.76,1.392,6.06,73.66951996398019,0.025800842731958,0.02501809811964677,46.59248858004874,USD,Undervalued,Overvalued,Undervalued,Undervalued,Undervalued,Overvalued,Industrials
CPLP,CPLP,892183744.0,7.140969,9.706587,0.73805946,5.27045972401674,3.6999999999999997,0.876,-4.68,,0.0011116788682646037,0.026120771708420133,14.1549246634218,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
GRNQ,GRNQ,9169288.0,8.714286,-17.428572,1.5288222,13.322593893949199,,1.481,-24.96,-22.413706687513574,0.02784543219277041,0.1160735821809011,26.556021318182705,USD,Undervalued,Fair Value,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
PPIH,PPIH,69245872.0,6.738462,,1.0686837,7.2012845024694006,,0.255,3.53,26.158083759435115,0.015001658436493552,0.024954668070867488,29.777781168619793,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Industrials
NMM,NMM,1425609216.0,3.3544035,2.9760554,0.5119117,1.71715839817095,0.42,1.973,18.96,,0.008434066482870886,0.039223528294091536,103.84117128492815,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
TORO,TORO,87269368.0,1.3112948,,0.41673964,0.546468522885872,,,,6.890018977999887,0.005352188032219743,0.07648038114003346,18.70324082772267,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Industrials
WNC,WNC,1014832832.0,5.4014425,7.802083,1.8573318,10.0322709211215,1.4199998999999999,1.614,25.44,58.77822586515643,0.032291495093683585,0.026190733352042184,4.220778617595079,USD,Undervalued,Fair Value,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
PKOH,PKOH,352519456.0,9.173469,7.0973682,1.1519732,10.567590439030802,1.8499999999999999,1.208,58.41,45.57774607703281,0.013912948106823322,0.03294367917954816,19.125441874728306,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
ULH,ULH,1246124160.0,10.36105,9.284313,2.1340363,22.110856806115002,0.89,0.979,68.55,49.147497735805096,0.03586617881507769,0.02676852189487629,93.34421770784357,USD,Undervalued,Overvalued,Undervalued,Undervalued,Undervalued,Fair Value,Industrials
ALGT,ALGT,965947264.0,16.926517,7.2179832,0.7082414,11.988060097203801,4.5300003,1.62,-46.77,26.36493526826037,0.006536495523725046,0.028156650929813933,-21.869928550790775,USD,Fair Value,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
REVG,REVG,1341379840.0,6.3669953,12.609756,3.1148334,19.832129618083023,0.77,1.626,44.25,29.698795180722893,0.023692240234939356,0.034184046226040474,73.72311950711958,USD,Undervalued,Overvalued,Undervalued,Undervalued,Fair Value,Overvalued,Industrials
ABM,ABM,2981029632.0,12.046035,13.011049,1.635303,19.698917173605,1.91,1.137,-7.48,25.540307794877492,0.03197424699774769,0.020352104474167992,15.215257444934874,USD,Undervalued,Fair Value,Undervalued,Undervalued,Fair Value,Undervalued,Industrials
PANL,PANL,367222464.0,10.453334,7.538462,1.1060948,11.5623783800632,5.1,0.821,24.04,24.667828102093935,0.02329021720842277,0.035913755482355925,11.36363913451346,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
ACTG,ACTG,538118400.0,8.819673,9.607143,0.94701636,8.35237462085028,,0.498,8.04,7.955429323591416,0.002890287052163883,0.029624865766675244,43.850270072788426,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
FATH,FATH,36770056.0,2.2425532,-0.6288783,0.25616097,0.574454602988604,,1.728,-76.46,9.422467263955893,-0.07198689323279743,0.05513162155832274,18.961629461347286,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
BBU,BBU,1464836992.0,3.090909,18.091742,2.2671878,7.0076711757101995,1.27,1.446,-19.76,,0.02485009250925036,0.025468425808994978,27.472520833653125,USD,Undervalued,Overvalued,Undervalued,Undervalued,Overvalued,Fair Value,Industrials
NWPX,NWPX,354082144.0,15.004201,12.3564005,1.0290473,15.4400325277073,,0.972,11.8,15.926372076624752,0.01946541046766312,0.026815735848647344,34.70388070976968,USD,Fair Value,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Industrials
CPA,CPA,4558890496.0,7.867626,6.072182,1.5344466,12.0724519657716,5.89,,12.61,50.461089801465306,0.0192117536552996,0.029423789192921115,16.167411641577623,USD,Undervalued,Fair Value,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
CVEO,CVEO,367054880.0,12.067308,47.358494,1.2343252,14.8949823605616,3.9800000000000004,2.214,-1.85,30.456537287886785,0.005637235349686403,0.04645138753384984,6.446142759464328,USD,Undervalued,Undervalued,Undervalued,Undervalued,Overvalued,Undervalued,Industrials
HTZ,HTZ,1691145856.0,32.52941,15.800001,0.60102165,19.5508796717265,,2.162,-53.45,8.538163001293661,-0.05048121677356684,0.03985394463980635,-34.32303848336337,USD,Overvalued,Undervalued,Undervalued,Overvalued,Fair Value,Undervalued,Industrials
LICN,LICN,66062500.0,5.46875,,0.75496113,4.1286936796875,,,,21.185281667209377,0.03436992899806186,0.09504346520530547,23.239440344269724,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Industrials
AGCO,AGCO,8209637376.0,7.443843,9.137874,1.726481,12.851653506483,1.05,1.331,-17.1,40.541585929950394,0.03496445870537125,0.021152731255832755,-3.5081565670640997,USD,Undervalued,Fair Value,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
UAL,UAL,18077589504.0,6.713065,4.631845,1.9675064,13.207998351116,,1.49,8.57,85.60703697983698,0.0258426889625317,0.031023553807735443,38.11558360412413,USD,Undervalued,Fair Value,Undervalued,Undervalued,Undervalued,Fair Value,Industrials
GASS,GASS,254237024.0,5.1240873,7.8876405,0.46159914,2.3652742909649223,,0.773,86.45,11.77017534173029,0.015702646903508293,0.030526807737308634,4.932734243400919,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
AL,AL,5487052288.0,9.953536,9.529981,0.7587354,7.552100118374399,1.7000000000000002,1.632,-1.58,,0.0250082113193303,0.02812836619801775,28.6423014079022,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
ASC,ASC,933064960.0,8.633205,8.312267,1.6352202,14.117191206741001,5.55,0.37,116.14,26.191414306703525,0.037818131867067006,0.032788375544652304,65.50703354208753,USD,Undervalued,Fair Value,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
DSX,DSX,377883456.0,7.5000005,3.4615386,0.6846338,5.1347538423169,16.669999999999998,1.143,-23.12,25.624052954781085,0.007081063545023372,0.03619092748029028,-8.430231308988672,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
CRESY,CRESY,720322752.0,10.360825,4.589041,0.012445667,0.12894737779527501,7.04,1.255,10.13,19.23652914905997,0.022251198858533383,0.032521371917987166,11.54272958306122,ARS,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
SPLP,SPLP,803394048.0,5.759503,,0.84234947,4.8515142995134095,,1.292,-3.88,,0.03692484499622404,0.02095178192300397,2.1519363174018045,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Industrials
KODK,KODK,393918016.0,7.4328356,,0.41841707,3.110025293543692,,3.573,-1.9,17.703768624014025,0.05355958977117306,0.09181662867460619,33.155080384353695,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Industrials
RGP,RGP,387095872.0,17.348484,11.565657,0.93309426,16.187770840101837,4.8899997,0.653,-24.28,11.57049117051047,0.018088272989288227,0.02197043246339416,-18.272665080613045,USD,Fair Value,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Industrials
CLWT,CLWT,13735014.0,7.4166665,,0.8785785,6.51612372857025,,0.828,26.76,-1.4513138546128763,0.0399172030302575,0.062491393099657525,21.917803074097225,USD,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Industrials
BGSF,BGSF,76497160.0,13.442307,7.43617,0.91432303,12.29061086643021,8.58,1.711,-25.15,26.435652824541712,0.026082695698261184,0.03221429643085633,-28.234086905777172,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
ATSG,ATSG,960221760.0,20.871428,14.465346,0.69022536,14.405988905014082,,0.857,-33.73,36.62645396879671,0.029107270603106115,0.02422531813581488,-7.238097417922247,USD,Overvalued,Undervalued,Undervalued,Fair Value,Fair Value,Undervalued,Industrials
VCIG,VCIG,42458224.0,4.190953,,0.34486678,1.4453204662413401,1.1400000000000001,,,34.79968926736821,0.20541123417052562,0.3586566528102575,-69.33797803757743,MYR,Undervalued,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Industrials
TWI,TWI,649277952.0,10.011236,8.099999,1.0298196,10.309767053025599,,2.096,-21.55,36.032629640731386,0.021617283262529995,0.04030771572209785,-32.088415204796114,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
ZTO,ZTO,19835967488.0,17.195805,12.740933,0.34292805,5.896923876830249,2.52,-0.052,-1.32,22.43429834363529,0.030822336490397104,0.0249410983906271,10.666070713193042,CNY,Fair Value,Undervalued,Undervalued,Undervalued,Fair Value,Undervalued,Industrials
MDU,MDU,5195066368.0,10.442622,15.166667,1.742818,18.199589588795998,1.96,0.689,9.96,22.93244720819294,0.02440756458258778,0.017540310979819666,33.96424252889954,USD,Undervalued,Fair Value,Undervalued,Undervalued,Fair Value,Undervalued,Industrials
PLPC,PLPC,646132096.0,12.7059965,,1.5630801,19.86049027981965,0.61000003,0.754,51.02,20.991724416335867,0.04386435551651986,0.026717130155592968,-0.9051115791741585,USD,Undervalued,Fair Value,Undervalued,Undervalued,Fair Value,Undervalued,Industrials
TDCX,TDCX,1031319296.0,11.548387,11.015385,1.589698,18.358447717126,,0.266,-17.03,24.00915302248119,-0.006581100367446141,0.05009746809260897,43.77509678693144,SGD,Undervalued,Fair Value,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
SNCY,SNCY,566087488.0,8.739838,5.5128202,1.0454148,9.136755994802401,,1.629,-38.82,42.650021870012424,-0.04463324308134103,0.03223814085427692,-26.82096455363204,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
ARC,ARC,119174864.0,13.8,8.903226,0.76944524,10.618344312000001,7.249999999999999,1.192,-16.04,19.758415224643983,0.016885513979514516,0.037476602813563395,-3.1578918309091883,USD,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Undervalued,Industrials
